,Unnamed: 0,Datetime,Tweet Id,Text,Username,Hashtags,RetweetCount,LikeCount,ReplyCount,QuoteCount,InReplyToUser,OutLinks,TCooutLinks,Media,date
9298,9296,2013-03-20 21:39:03+00:00,314491299136933888,"Kamervragen die min Schultz moet beantwoorden #A27 #Amelisweerd #NRU #Uithoftram Kijk vanaf vrg 56 @lunettenschoon  
https://t.co/tyLAsTFrz7",lunetten,"['A27', 'Amelisweerd', 'NRU', 'Uithoftram']",1.0,0.0,1,0,,['https://zoek.officielebekendmakingen.nl/nds-tk-2013D10785.html'],['https://t.co/tyLAsTFrz7'],,2013-03-20
9299,9297,2013-03-20 21:33:08+00:00,314489808888160256,"Kamervragen die min. Schultz moet beantwoorden #A27 #Amelisweerd #NRU #Uithoftram Kijk vanaf vraag 56 @KrachtvanU 
https://t.co/7gNauv25VI”",amelisweerd,"['A27', 'Amelisweerd', 'NRU', 'Uithoftram']",0.0,0.0,1,0,,['https://zoek.officielebekendmakingen.nl/nds-tk-2013D10785.html'],['https://t.co/7gNauv25VI'],,2013-03-20
9301,9299,2013-03-20 20:19:38+00:00,314471312171073536,RT @KrachtvanU: Kamervragen die min. Schultz moet beantwoorden #A27 #Amelisweerd #NRU #Uithoftram #Blankenburgtunnel,,,,,,,,,,,2013-03-20
9303,9300,2013-03-20 11:56:05+00:00,314344590889066496,"Kamervragen die min. Schultz moet beantwoorden #A27 #Amelisweerd #NRU #Uithoftram #Blankenburgtunnel #A13 #A16 #PHS
https://t.co/ny3jqr3Xk4",KrachtvanU,"['A27', 'Amelisweerd', 'NRU', 'Uithoftram', 'Blankenburgtunnel', 'A13', 'A16', 'PHS']",3.0,0.0,0,0,,['https://zoek.officielebekendmakingen.nl/nds-tk-2013D10785.html'],['https://t.co/ny3jqr3Xk4'],,2013-03-20
9308,9305,2013-03-19 12:58:42+00:00,313997963003318272,"Scherpe #infra Kamervragen over milieueffecten, kosten &amp; uitvoerbaarheid bakverbreding A27 #Amelisweerd + link #NRU http://t.co/wVzeaz3XYW",KrachtvanU,"['infra', 'Amelisweerd', 'NRU']",0.0,0.0,0,0,,['http://bit.ly/15XJenk'],['http://t.co/wVzeaz3XYW'],,2013-03-19
9314,9311,2013-03-15 16:39:53+00:00,312604074002493440,@KrachtvanU: #Raad030 vraagt mening bewoners over binnen-de-bak variant #A27 #Amelisweerd van College. Laat je horen! http://t.co/VHmxVOrDcT,komangsu,"['Raad030', 'A27', 'Amelisweerd']",0.0,0.0,0,0,,['http://www4.utrecht.nl/smartsite.dws?id=339855'],['http://t.co/VHmxVOrDcT'],,2013-03-15
9315,9312,2013-03-15 10:09:36+00:00,312505854597398528,RIA 26mrt: #Raad030 vraagt mening bewoners over binnen-de-bak variant A27 #Amelisweerd van College. Laat je horen! http://t.co/pBfVqWGzZO,KrachtvanU,"['Raad030', 'Amelisweerd']",3.0,1.0,0,0,,['http://www4.utrecht.nl/smartsite.dws?id=339855'],['http://t.co/pBfVqWGzZO'],,2013-03-15
9322,9319,2013-03-11 17:06:24+00:00,311161193266032640,Schultz kijkt nogmaals naar plan verbreding A27 http://t.co/ITWPUuSN5g #Amelisweerd #natuur,Erfgoedstem,"['Amelisweerd', 'natuur']",0.0,0.0,0,0,,['http://bit.ly/ZfGRZ4'],['http://t.co/ITWPUuSN5g'],,2013-03-11
9323,9320,2013-03-11 09:15:25+00:00,311042667867938817,Landgoeddeskundige schets kansen voor #Amelisweerd na verbreding #A27 in #ADUN,MaaikeKooistra,"['Amelisweerd', 'A27', 'ADUN']",1.0,0.0,0,0,,,,,2013-03-11
9324,9321,2013-03-11 08:53:47+00:00,311037222621159424,"jammer als 8 oude eiken v bos #Amelisweerd verdwijnen, maar overkappen A27 biedt ook kansen voor t landgoed, quote deskundige Klingen in #AD",EikoSmid,"['Amelisweerd', 'AD']",0.0,0.0,0,0,,,,,2013-03-11
9337,9334,2013-03-07 11:07:17+00:00,309621266984349696,Minister Schultz laat ook variant gemeente Utrecht A27 #Amelisweerd onderzoeken. Besluit daardoor uitgesteld.,ronfresen,['Amelisweerd'],4.0,0.0,1,0,,,,,2013-03-07
9339,9336,2013-03-07 10:54:11+00:00,309617969179279360,Schultz geeft commissie Schoof opdracht om nieuwe binnen-bak variant A27 #Amelisweerd op veiligheid te onderzoeken http://t.co/iquGS8iTZG,KrachtvanU,['Amelisweerd'],7.0,0.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/BEv75w2CQAAbBW6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BEv75w2CQAAbBW6?format=jpg&name=large')]",2013-03-07
9340,9337,2013-03-07 10:03:33+00:00,309605230138519552,"Onderzoek Schoof #A27 #Amelisweerd duurt langer, Schultz wil dat Schoof nog kijkt naar veiligheid 2x6 banen in bestaande bak",RoelSchrein,"['A27', 'Amelisweerd']",0.0,0.0,0,0,,,,,2013-03-07
9347,9344,2013-03-05 16:23:15+00:00,308976006276993024,Fotorolletje vol dus dan zo maar dan! #Amelisweerd (hoop echt dat het Niet verbreden van #A27 doorgaat!) http://t.co/812I891kwW,SieraWiersma,"['Amelisweerd', 'A27']",0.0,0.0,0,0,,,,"[Photo(previewUrl='https://pbs.twimg.com/media/BEm0CmrCUAApLmT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/BEm0CmrCUAApLmT?format=jpg&name=large')]",2013-03-05
9351,9348,2013-03-04 15:27:36+00:00,308599616776065024,#Utrecht wil goedkope variant A27 en ontziet #Amelisweerd http://t.co/NoptBhlant,LauRidder,"['Utrecht', 'Amelisweerd']",0.0,0.0,0,0,,['http://j.mp/XlgvXg'],['http://t.co/NoptBhlant'],,2013-03-04
9354,9351,2013-03-04 13:03:39+00:00,308563388110368768,Persbericht Vrienden van Amelisweerd - Verbreding van de bak duur en niet nodig #A27 #Amelisweerd: http://t.co/6lEqJt7Nxr,amelisweerd,"['A27', 'Amelisweerd']",2.0,0.0,0,0,,['http://ymlp.com/ze41T1'],['http://t.co/6lEqJt7Nxr'],,2013-03-04
9354,9351,2013-03-04 13:03:39+00:00,308563388110368768,Persbericht Vrienden van Amelisweerd - Verbreding van de bak duur en niet nodig #A27 #Amelisweerd: http://t.co/6lEqJt7Nxr,amelisweerd,"['A27', 'Amelisweerd']",2.0,0.0,0,0,,['http://ymlp.com/ze41T1'],['http://t.co/6lEqJt7Nxr'],,2013-03-04
9355,9352,2013-03-04 12:51:44+00:00,308560392215474176,"Rapport: A27 -bak #Amelisweerd hoeft niet breder! Meer onderzoek nodig naar doorstroming en veiligheid, vindt @NMU_ . http://t.co/XrBWhXh8I2",NMU_,['Amelisweerd'],0.0,0.0,0,0,,['http://www.nmu.nl/artikel/onderzoek-bak-amelisweerd-hoeft-niet-breder-voor-a27'],['http://t.co/XrBWhXh8I2'],,2013-03-04
9355,9352,2013-03-04 12:51:44+00:00,308560392215474176,"Rapport: A27 -bak #Amelisweerd hoeft niet breder! Meer onderzoek nodig naar doorstroming en veiligheid, vindt @NMU_ . http://t.co/XrBWhXh8I2",NMU_,['Amelisweerd'],0.0,0.0,0,0,,['http://www.nmu.nl/artikel/onderzoek-bak-amelisweerd-hoeft-niet-breder-voor-a27'],['http://t.co/XrBWhXh8I2'],,2013-03-04
9356,9353,2013-03-04 11:14:45+00:00,308535983085846529,Persbericht - Verbreding van de bak duur en niet nodig #A27 #Amelisweerd: http://t.co/XykJiUtVqg,KrachtvanU,"['A27', 'Amelisweerd']",4.0,0.0,0,0,,['http://ymlp.com/ze41T1'],['http://t.co/XykJiUtVqg'],,2013-03-04
9357,9354,2013-03-04 10:54:08+00:00,308530795809755136,Persbericht: Verbreding van de bak #A27 #Amelisweerd duur en niet nodig http://t.co/fiNIBBUqio,jankdg,"['A27', 'Amelisweerd']",1.0,0.0,0,0,,['http://ymlp.com/ze41T1'],['http://t.co/fiNIBBUqio'],,2013-03-04
9360,9357,2013-03-03 21:33:19+00:00,308329265135484929,"Tuurlijk, VVD, de foute conclusies, tuurlijk. Je zal toch eens de natuur sparen. http://t.co/wrmXQadAms #Amelisweerd #A27",AnneMarieMineur,"['Amelisweerd', 'A27']",0.0,0.0,0,0,,['http://www.rtvutrecht.nl/nieuws/947385'],['http://t.co/wrmXQadAms'],,2013-03-03
9365,9362,2013-03-03 14:19:46+00:00,308220157057196032,@herbert_tiemens NL beseft dat *Omgevingsdoelstelling* belangrijker is. Meerderheid verbreding A27 is niet meer  #Amelisweerd #A27 #Lunetten,lunettenschoon,"['Amelisweerd', 'A27', 'Lunetten']",0.0,0.0,0,0,https://twitter.com/herbert_tiemens,,,,2013-03-03
9365,9362,2013-03-03 14:19:46+00:00,308220157057196032,@herbert_tiemens NL beseft dat *Omgevingsdoelstelling* belangrijker is. Meerderheid verbreding A27 is niet meer  #Amelisweerd #A27 #Lunetten,lunettenschoon,"['Amelisweerd', 'A27', 'Lunetten']",0.0,0.0,0,0,https://twitter.com/herbert_tiemens,,,,2013-03-03
9366,9363,2013-03-03 14:11:15+00:00,308218011863638016,@GilbertIsabella En wat was het bericht terug dan van Attje? Please enlighten us! #A27 #Lunetten #Amelisweerd,lunettenschoon,"['A27', 'Lunetten', 'Amelisweerd']",0.0,0.0,2,0,https://twitter.com/GilbertIsabella,,,,2013-03-03
9369,9366,2013-03-03 09:48:17+00:00,308151834109939712,"Heisa? Na excursie Oud Amelisweerd, 13u tot 14.30u v.a. Veldkeuken, kun je Vrienden en KvU natuurlijk alles vragen over #Amelisweerd en #A27",KrachtvanU,"['Amelisweerd', 'A27']",0.0,0.0,0,0,,,,,2013-03-03
9370,9367,2013-03-03 09:32:41+00:00,308147908488884224,"Nu half openbaar: Quickscan Kosten Baten A27 #Amelisweerd: Binnen bak enige binnen budget, verbreding minder rendabel http://t.co/SxGq2TjbLF",KrachtvanU,['Amelisweerd'],0.0,1.0,0,0,,['http://bit.ly/160jRC2'],['http://t.co/SxGq2TjbLF'],,2013-03-03
9371,9368,2013-03-02 22:34:56+00:00,307982383645347841,Door 'de bak' genomen hoeven we over de #A27 niet meer te 'bomen' in #Amelisweerd http://t.co/mFIgDVc0ZJ #verbredingvandebaan,JWieling,"['A27', 'Amelisweerd', 'verbredingvandebaan']",0.0,0.0,0,0,,['http://bit.ly/YSBbG6'],['http://t.co/mFIgDVc0ZJ'],,2013-03-02
9374,9371,2013-03-02 17:08:14+00:00,307900165489045504,Hoor net bij #nosjournaal dat bak #amelisweerd breed genoeg is voor extra rijbanen. #A27 kan verbreed zonder bomenkap :-),KuunGroentje,"['nosjournaal', 'amelisweerd', 'A27']",1.0,0.0,1,0,,,,,2013-03-02
9375,9372,2013-03-02 15:45:01+00:00,307879222519681024,Goed nieuws. Bak bij #Amelisweerd #Utrecht #A27 breed genoeg. Dus geen bomen kappen. #vk.,bjonkergouw,"['Amelisweerd', 'Utrecht', 'A27', 'vk']",0.0,0.0,0,0,,,,,2013-03-02
9376,9373,2013-03-02 14:23:54+00:00,307858808447827969,Honderden miljoenen bespaart door beter nadenken #A27 #amelisweerd volgens gemeente. Bezuinigen lijkt makkelijk. #wievolgtmetmeervoorbeelden,FrankMaasland,"['A27', 'amelisweerd', 'wievolgtmetmeervoorbeelden']",0.0,0.0,0,0,,,,,2013-03-02
9379,9376,2013-03-02 13:17:54+00:00,307842200954355712,Utrecht:boskap voor A27 onnodig (NOS.nl) http://t.co/3VKp6p5PbC #a27 #gemeenteutrecht #amelisweerd,RSScockpit,"['a27', 'gemeenteutrecht', 'amelisweerd']",0.0,0.0,0,0,,['http://bit.ly/Xh1GoM'],['http://t.co/3VKp6p5PbC'],,2013-03-02
9381,9378,2013-03-02 12:29:43+00:00,307830075921940480,Op radio1 legde @fritslintmeijer #GL helder uit hoe de A27 prima binnen de tunnelbak kan zodat de bossen vd #Amelisweerd blijven. winwin,GroenLiesbeth,"['GL', 'Amelisweerd']",3.0,1.0,0,0,,,,,2013-03-02
9382,9379,2013-03-02 12:22:53+00:00,307828352289492992,"Hoe veel tramlijnen kun je aanleggen met besparing verbreden A27 #amelisweerd ?Toch iig uitvoering Uithoflijn weer naar voren halen,dunkt me",RonBuiting,['amelisweerd'],0.0,0.0,4,0,,,,,2013-03-02
9383,9380,2013-03-02 12:11:28+00:00,307825479417737217,"Mooi!  RT @BNR: Verbreding A27 onnodig, bomen #Amelisweerd hoeven niet weg
http://t.co/AfBxiSeBx9 #BNR  #Duurzaam",AldavanZijl,"['Amelisweerd', 'BNR', 'Duurzaam']",2.0,0.0,0,0,,['http://ow.ly/iciPU'],['http://t.co/AfBxiSeBx9'],,2013-03-02
9384,9381,2013-03-02 12:02:28+00:00,307823217752555520,@FritsLintmeijer #Utrecht #a27 #amelisweerd @groenlinks Frits op radio1. Prima pr en framing.,RolandGoetgeluk,"['Utrecht', 'a27', 'amelisweerd']",1.0,0.0,1,0,,,,,2013-03-02
9385,9382,2013-03-02 11:28:29+00:00,307814662949445632,Bak #A27 #Amelisweerd breed genoeg blijkt uit aanvullend onderzoek #wibo. Is de variant meerlaagse snelweg eigenlijk wel onderzocht?,stadspionier,"['A27', 'Amelisweerd', 'wibo']",0.0,0.0,0,0,,,,,2013-03-02
9386,9383,2013-03-02 11:16:14+00:00,307811580148604928,@FritsLintmeijer @groenlinks030 #A27 #amelisweerd Een naar aspect rapport: effect op doorstroming niet berekend. Snel doen!,RolandGoetgeluk,"['A27', 'amelisweerd']",0.0,0.0,0,0,https://twitter.com/FritsLintmeijer,,,,2013-03-02
9387,9384,2013-03-02 11:04:12+00:00,307808553903718401,RT @KrachtvanU: Nieuwe variant verbreding A27 #Amelisweerd beter &amp; goedkoper; lees rapport http://t.co/5NyJISketQ,hildebackus,['Amelisweerd'],0.0,0.0,0,0,,['http://bit.ly/13vmYlV'],['http://t.co/5NyJISketQ'],,2013-03-02
9388,9385,2013-03-02 10:41:54+00:00,307802941811732480,Nieuwe variant verbreding A27 #Amelisweerd beter &amp; goedkoper; lees rapport http://t.co/PXhiHMdRkK &amp; aanbiedingsbrief http://t.co/H4TZtk043X,KrachtvanU,['Amelisweerd'],3.0,0.0,0,0,,"['http://www.utrecht.nl/images/Gemeenteraad/pdfs/Onderzoek_bakA27_Amelisweerd.pdf', 'http://www.utrecht.nl/images/Gemeenteraad/pdfs/Commissiebrief_Haalbaarheid_A27binnenbak_Amelisweerd.pdf']","['http://t.co/PXhiHMdRkK', 'http://t.co/H4TZtk043X']",,2013-03-02
9388,9385,2013-03-02 10:41:54+00:00,307802941811732480,Nieuwe variant verbreding A27 #Amelisweerd beter &amp; goedkoper; lees rapport http://t.co/PXhiHMdRkK &amp; aanbiedingsbrief http://t.co/H4TZtk043X,KrachtvanU,['Amelisweerd'],3.0,0.0,0,0,,"['http://www.utrecht.nl/images/Gemeenteraad/pdfs/Onderzoek_bakA27_Amelisweerd.pdf', 'http://www.utrecht.nl/images/Gemeenteraad/pdfs/Commissiebrief_Haalbaarheid_A27binnenbak_Amelisweerd.pdf']","['http://t.co/PXhiHMdRkK', 'http://t.co/H4TZtk043X']",,2013-03-02
9389,9386,2013-03-02 10:35:13+00:00,307801257635115008,"""@GemeenteUtrecht: #Onderzoek #verbreding A27 binnen bestaande bak #Amelisweerd http://t.co/GFwqXJI33v"" Het eerste wat ik lees na werktijd.",laurenslubbers,"['Onderzoek', 'verbreding', 'Amelisweerd']",0.0,0.0,0,0,,['http://bit.ly/VlgQt8'],['http://t.co/GFwqXJI33v'],,2013-03-02
9393,9390,2013-03-02 08:37:26+00:00,307771618850115584,Alternatief verbreding A27 #Amelisweerd in #VK. Vlgs Bos+Witteveen kan 2x6 binnen bak. Zelfde oordeel als Movares http://t.co/6R8aMKfBTg …,KrachtvanU,"['Amelisweerd', 'VK']",5.0,0.0,0,0,,['http://www.krachtvanutrecht-initiatief.nl/joomla/dossier-ring-utrecht/artikelen-over-ring-utrecht/312-mogelijkheden-van-twaalf-rijstroken-binnen-de-bak'],['http://t.co/6R8aMKfBTg'],,2013-03-02
9394,9391,2013-03-02 07:29:43+00:00,307754575287443458,Artikel NDagblad over #A27 #Amelisweerd; Bomenkap niet nodig. http://t.co/bkWj32pyoW,macekster,"['A27', 'Amelisweerd']",0.0,0.0,0,0,,['http://www.nd.nl/artikelen/2013/maart/02/a27-kan-breder-zonder-bomenkap'],['http://t.co/bkWj32pyoW'],,2013-03-02
9410,9407,2013-02-19 12:46:40+00:00,303848072142807040,RT “@KrachtvanU: Verbreding A27 #Amelisweerd geen voldongen feit: Na onderzoek Schoof maakt de Kamer haar afweging: http://t.co/ZqWAAG8H”,Mirjam_de_Rijk,['Amelisweerd'],2.0,0.0,0,0,,['http://bit.ly/XmueeE'],['http://t.co/ZqWAAG8H'],,2013-02-19
9413,9410,2013-02-18 11:30:45+00:00,303466580132646912,"Weer lekker bezig: #Schultz en de verbreding van de A27 bij #Amelisweerd.
#Blaaskaakpolitiek. http://t.co/eJ16ATDA",Visserweethet,"['Schultz', 'Amelisweerd', 'Blaaskaakpolitiek']",0.0,1.0,0,0,,['http://bit.ly/XmueeE'],['http://t.co/eJ16ATDA'],,2013-02-18
9414,9411,2013-02-18 11:21:34+00:00,303464269876457472,Verbreding A27 #Amelisweerd is *geen* voldongen feit: Na onderzoek Schoof maakt de Kamer pas haar politieke afweging: http://t.co/FaazdlYH,KrachtvanU,['Amelisweerd'],12.0,1.0,0,0,,['http://bit.ly/XmueeE'],['http://t.co/FaazdlYH'],,2013-02-18
9424,9421,2013-02-14 12:55:30+00:00,302038355447795712,Teleurstelling en verbazing over plannen minister: http://t.co/IMJDmynV #A27 #Amelisweerd #tram #NRU #Overvecht #Utrecht,JasperFastl,"['A27', 'Amelisweerd', 'tram', 'NRU', 'Overvecht', 'Utrecht']",2.0,2.0,0,0,,['http://utrecht.groenlinks.nl/node/94231'],['http://t.co/IMJDmynV'],,2013-02-14
9438,9435,2013-02-10 09:37:39+00:00,300539016409907201,"Een deskundige gids vertelt je over de natuur in #Amelisweerd, straks 13u bij ingang viaduct A27 #neemjecameramee http://t.co/bybOtqYy",KrachtvanU,"['Amelisweerd', 'neemjecameramee']",2.0,1.0,0,0,,['http://www.krachtvanutrecht-initiatief.nl/joomla/nieuws-2/305-natuurgidsen-gevraagd-voor-amelisweerd-op-10-februari-en-3-maart'],['http://t.co/bybOtqYy'],,2013-02-10
9453,9450,2013-02-03 09:01:06+00:00,297993102747119617,Nu wel zichtbaar dank @HuisUtrecht artikel + rapport voor de Commissie Schoof over besluit verbreding A27 #Amelisweerd http://t.co/K6V61YfY,KrachtvanU,['Amelisweerd'],0.0,0.0,1,0,,['http://www.krachtvanutrecht-initiatief.nl/joomla/nieuws-2/306-lees-ons-rapport-met-antwoorden-voor-de-onafhankelijke-onderzoekscommissie-verbreding-a27'],['http://t.co/K6V61YfY'],,2013-02-03
9454,9451,2013-02-02 22:06:01+00:00,297828245196402688,Ons rapport voor onafhankelijk onderzoek #Schoof verbreding #A27; alle antwoorden over de besluitvorming #Amelisweerd: http://t.co/K6V61YfY,KrachtvanU,"['Schoof', 'A27', 'Amelisweerd']",0.0,0.0,1,0,,['http://www.krachtvanutrecht-initiatief.nl/joomla/nieuws-2/306-lees-ons-rapport-met-antwoorden-voor-de-onafhankelijke-onderzoekscommissie-verbreding-a27'],['http://t.co/K6V61YfY'],,2013-02-02
9459,9456,2013-01-30 14:20:38+00:00,296623962279010305,"Rapport vo Commissie #A27 ingediend; geweldige inzet KvU, bewonersgr #Lunetten #Voordorp #Rijnsweerd, Vrienden #Amelisweerd &amp; @MilieuUtrecht",KrachtvanU,"['A27', 'Lunetten', 'Voordorp', 'Rijnsweerd', 'Amelisweerd']",2.0,2.0,0,0,,,,,2013-01-30
9463,9460,2013-01-29 08:27:14+00:00,296172640350126081,Aandacht #UStad #CampusCam voor verbreding #A27: Bert Maes over ecologische waarde #Amelisweerd: item v.a. 09min52s http://t.co/CvCppFub,KrachtvanU,"['UStad', 'CampusCam', 'A27', 'Amelisweerd']",1.0,0.0,0,0,,['http://www.rtvutrecht.nl/gemist/uitzending/ustad/campuscam-campustalk/20130128-1810/931847'],['http://t.co/CvCppFub'],,2013-01-29
9464,9461,2013-01-26 11:18:51+00:00,295128663547052032,"Ha ha ha, #Schultz in VK: beter bouwen mèt natuur, dan tegen natuur in. #watersnood WAAROM DAN BAK #A27 #AMELISWEERD VERBREDEN??? #logica?",YvonneGF,"['Schultz', 'watersnood', 'A27', 'AMELISWEERD', 'logica']",0.0,0.0,0,0,,,,,2013-01-26
9466,9463,2013-01-24 22:21:08+00:00,294570555871481856,"4- als je dan toch moet bezuinigen, waarom dan niet op dat project waar een hele stad op tegen is? #A27 #Amelisweerd #Utrecht",YvonneGF,"['A27', 'Amelisweerd', 'Utrecht']",1.0,0.0,0,0,,,,,2013-01-24
9468,9465,2013-01-24 13:19:34+00:00,294434266283143168,Motie mede op basis van quotes van PVDAer Kuijken over goed onderzoek naar noodzaak A27 is  verworpen.    #Amelisweerd,GroenLiesbeth,['Amelisweerd'],1.0,1.0,0,0,,,,,2013-01-24
9469,9466,2013-01-24 10:56:15+00:00,294398202847825920,"@uitdragerij Yep. Packagedeal, aldus de minister. Ze gebruikt 't m.i. om haar 'zin' door te drijven #Amelisweerd #A27",Textcomponist,"['Amelisweerd', 'A27']",0.0,0.0,1,0,https://twitter.com/uitdragerij,,,,2013-01-24
9471,9468,2013-01-24 10:03:24+00:00,294384899295698944,Dit is goed nieuws voor #Amelisweerd. Schultz stelt verbetering A27 uit http://t.co/vXI8W8br via @NUnl,bjonkergouw,['Amelisweerd'],0.0,0.0,0,0,,['http://www.nu.nl/politiek/3011777/schultz-stelt-verbetering-a27.html'],['http://t.co/vXI8W8br'],,2013-01-24
9472,9469,2013-01-24 09:46:47+00:00,294380719285870592,@GroenLiesbeth AD heeft het fout! Gaat om A27 naar het zuiden. @KrachtvanU. Uitslag onafhankelijk onderzoek #a27 #amelisweerd belangrijk!,jankdg,"['a27', 'amelisweerd']",0.0,0.0,0,0,https://twitter.com/GroenLiesbeth,,,,2013-01-24
9473,9470,2013-01-24 09:45:52+00:00,294380486673960960,Uitstel verbreding A27 #amelisweerd is onzin. Die staat nl in regeerakkoord en blijft bij bezuinigingen buiten schot.,ronfresen,['amelisweerd'],0.0,0.0,2,0,,,,,2013-01-24
9474,9471,2013-01-24 08:27:33+00:00,294360778264420352,Kunnen we onze boomhutten weer demonteren? Zijn bezuinigingen toch nog ergens goed voor. #A27 #Amelisweerd @GroenFront,YvonneGF,"['A27', 'Amelisweerd']",1.0,0.0,0,0,,,,,2013-01-24
9475,9472,2013-01-24 08:27:12+00:00,294360691941470208,Dit najaar kwam minister Schultz zomaar met 't idee van gefaseerde verbreding #A27 #Amelisweerd. Laatste fase hier is echter nog steeds 2x7.,KrachtvanU,"['A27', 'Amelisweerd']",0.0,1.0,0,0,,,,,2013-01-24
9477,9474,2013-01-24 08:13:33+00:00,294357254520573952,"Is dat dat bevestigd? @GroenLiesbeth: #AD zegt dat #A27 niet verbreed wordt. Geweldig nieuws voor omwonenden,natuur schatkist. #amelisweerd",macekster,"['AD', 'A27', 'amelisweerd']",0.0,0.0,0,0,,,,,2013-01-24
9478,9475,2013-01-24 08:10:08+00:00,294356397120974849,"Super nieuws! #AD zegt dat de A27 niet verbreed wordt. Geweldig nieuws voor omwonenden, natuur en schatkist. #amelisweerd RT @GroenLiesbeth",hildebackus,"['AD', 'amelisweerd']",1.0,0.0,0,0,,,,,2013-01-24
9479,9476,2013-01-24 07:21:41+00:00,294344205243932672,"Bij de kiosk: ""Richting het zuiden duurt de verbetering van de A27 langer"" Aldus AD, uitstel verbreding A27 goed nieuws!!! #amelisweerd",GroenLiesbeth,['amelisweerd'],2.0,0.0,4,0,,,,,2013-01-24
9480,9477,2013-01-24 07:09:06+00:00,294341035298021376,"“@GroenLiesbeth: #AD zegt dat de A27 niet verbreed wordt. Geweldig voor omwonenden, natuur &amp; schatkist. #amelisweerd” en als AD het zegt...",mijncompliment,"['AD', 'amelisweerd']",0.0,0.0,0,0,,,,,2013-01-24
9481,9478,2013-01-24 06:53:55+00:00,294337214484213760,"#AD zegt dat de A27 niet verbreed wordt. Geweldig nieuws voor omwonenden, natuur en schatkist. #amelisweerd",GroenLiesbeth,"['AD', 'amelisweerd']",12.0,0.0,7,0,,,,,2013-01-24
9482,9479,2013-01-22 12:48:09+00:00,293701584234360834,Samen met Vrienden van #Amelisweerd en bewonersorg. spraken we met commissie Schoof over besluitvorming A27. Verslag: http://t.co/ZVBRp8k1,KrachtvanU,['Amelisweerd'],1.0,0.0,0,0,,['http://bit.ly/142AP0M'],['http://t.co/ZVBRp8k1'],,2013-01-22
9510,9507,2013-01-17 11:16:56+00:00,291866689925160962,"#groenliesbeth knokt voor #Amelisweerd vanwege verbreding #A27 Doet ze goed. @2ekamer. @vvd stelt vraag, maar gaat vervolgens krant lezen.",alfredblokhuize,"['groenliesbeth', 'Amelisweerd', 'A27']",0.0,0.0,1,0,,,,,2013-01-17
9514,9511,2013-01-17 10:52:08+00:00,291860449954263040,Verbreding A27 is niet nodig en onwenselijk http://t.co/yHK4PXui #A27 #Amelisweerd,JasperFastl,"['A27', 'Amelisweerd']",2.0,0.0,0,0,,['http://tweedekamer.groenlinks.nl/Verbreding+A27+is+niet+nodig+en+onwenselijk'],['http://t.co/yHK4PXui'],,2013-01-17
9522,9519,2013-01-15 17:23:48+00:00,291234240820043776,"Kijk, als iets niet nodig is, dan kun je er natuurlijk ook gewoon van afzien: http://t.co/SGCe5Owo Die weg bedoel ik dus #A27 #Amelisweerd",JasperFastl,"['A27', 'Amelisweerd']",0.0,0.0,4,0,,['http://www.rtvutrecht.nl/nieuws/928783/groenlinks-wil-debat-over-verbreding-a27'],['http://t.co/SGCe5Owo'],,2013-01-15
